Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Kommune,Lat,Lon,Sjøtemperatur
42,2017,13782,HELGENESHAMN,,,,HADSEL,68.49158,15.2339,
42,2017,11969,HELGØY,,,,FINNØY,59.22662,5.853783,
42,2017,11783,HELLA,0.03,0.09,0.17,ASKVOLL,61.40663,5.080817,12.5
42,2017,10194,HELLAREN,0.25,1.5,0.4,MIDSUND,62.73583,6.74745,12.8
42,2017,14679,HELLFJORDEN,,,,BØ I NORDLAND,68.66825,14.80025,
42,2017,12590,HELLIGHOLMEN,,,,VIKNA,64.83839,10.66552,
42,2017,27376,HENDNESET,,,,AVERØY,63.0573,7.5142,
42,2017,11920,HERØY,0.18,0.44,0.12,VINDAFJORD,59.4664,6.0262,13.01
42,2017,22596,HESBYGRUNNEN,0,0.01,0.18,FINNØY,59.19442,5.800183,13.6
42,2017,21957,HESJEHOLMEN,,,,BALLANGEN,68.40231,16.85927,
42,2017,13235,HESSVIK,,,,KVINNHERAD,60.12793,6.149933,13.7
42,2017,13119,HESTEN,,,,ALTA,70.23785,23.4112,
42,2017,21235,HESTENESET,,,,FLORA,61.60227,5.034633,
42,2017,13006,HESTHOLMEN N,,,,GILDESKÅL,67.14678,14.01653,
42,2017,14136,HESTHOLMEN Ø,0,0.12,0.12,KVITSØY,59.06152,5.445683,13.3
42,2017,26815,HESTØY,,,,HERØY I NORDLAND,66.00055,12.26717,
42,2017,34677,HESTØYA,0.03,0.55,0.1,SMØLA,63.3095,8.115567,13.2
42,2017,26955,HETTANESET,,,,VINDAFJORD,59.45863,5.8491,
42,2017,33797,HIDLEKJERRINGA,0,0,0,STRAND,59.06728,5.839383,13.3
42,2017,34017,HILBÅAN,0.2,0.7,0,HITRA,63.6686,8.844717,12.6
42,2017,31177,HILDERKLEIVA,,,,KVÆFJORD,68.78005,16.0978,
42,2017,10300,HILLERSVIK,0.21,1.28,0.05,SVEIO,59.6084,5.311917,13.3
42,2017,10410,HINDHOLMEN,0.05,0.11,0,NÆRØY,64.77393,11.44087,10.6
42,2017,12036,HISDALEN,0.04,0.6,0.08,KVINNHERAD,60.12612,5.9305,12.77
42,2017,10291,HISKHOLMEN,0.26,7.2,0.63,BØMLO,59.72663,5.145617,13.6
42,2017,13643,HJARTHOLM,0.01,1.21,0.13,GULEN,61.03512,5.33105,13.3
42,2017,32417,HJARTHOLMOSEN,,,,AUSTEVOLL,60.00458,5.227917,
42,2017,15655,HJARTØY N,,,,NESNA,66.23579,12.70997,
42,2017,13931,HJARTØY Ø,0.2,0.7,0,STEIGEN,67.6562,15.11857,10.4
42,2017,10808,HJELLBERGET,0.01,0.01,0.01,KVÆNANGEN,69.9116,21.59717,7.91
42,2017,10576,HJELNES,,,,KVÆNANGEN,70.06378,21.90345,
42,2017,12483,HJORTHOLMAN,0.34,0.72,0,SMØLA,63.45773,7.8561,11.5
42,2017,31257,HJORTHOLMAN 2,,,,SMØLA,63.4621,7.856233,
42,2017,35197,HJORTØYA,0.43,2.15,0.78,VIKNA,64.9848,11.13547,10.7
42,2017,33957,HOFSØYA,,,,FRØYA,63.72217,8.913317,
42,2017,10536,HØGHOLMEN,0.13,0.28,0.04,HARSTAD,69.03159,16.48187,11.06
42,2017,12871,HOGSNES,0.03,0.34,0.02,AVERØY,63.09303,7.675883,13.1
42,2017,30377,HOGSNESET N,0.03,0.22,0,AVERØY,63.09993,7.670267,13.1
42,2017,17176,HOLANDSELV,,,,KVÆFJORD,68.69912,15.97893,
42,2017,11571,HOLEVIK,0.01,0.96,0.03,BØMLO,59.77658,5.321817,12.86
42,2017,12035,HONDSKÅR,0,0.86,0.26,KVINNHERAD,60.10687,5.939133,12.7
42,2017,12897,HONNHAMMARVIKA,,,,TINGVOLL,62.86337,8.157583,
42,2017,32757,HORGEFJORDEN,0.35,7,0.7,AUSTEVOLL,60.10083,5.117067,13.3
42,2017,10518,HORSVÅGEN,,,,HAMARØY,68.02078,15.30238,
42,2017,33218,HOSENØYAN,0,0.12,0.01,ÅFJORD,64.08518,9.884683,11.7
42,2017,13337,HOVDENAKKEN,0.13,0.27,2.22,LEBESBY,70.81175,27.50033,7.7
42,2017,12890,HØYBUVIKA,0.04,0.32,0,GJEMNES,62.9563,8.049217,11.6
42,2017,13784,HØYDALSVIKA,0.03,0,0.03,ØKSNES,68.93615,15.02237,11.14
42,2017,19939,HØYSTEINEN,0.37,1.87,0.03,KVINNHERAD,60.15742,6.050117,13.2
42,2017,11786,HØYVIKA,,,,ASKVOLL,61.37412,4.963683,
42,2017,21715,HUKEN,,,,LENVIK,69.50706,17.90588,
42,2017,21516,HULLØYHAMN Ø,,,,TYSFJORD,68.05714,16.20447,
42,2017,25235,HUMULEN,,,,VIKNA,64.94605,11.37247,
42,2017,10796,HUNDBERGAN,,,,LOPPA,70.19289,21.81905,
42,2017,32777,HUNDBERGAN,,,,LENVIK,69.55688,17.61055,
42,2017,27856,HUNDHOLMEN,0.1,0,0,FAUSKE,67.26553,15.12518,10
42,2017,11897,HUNDSNES,,,,HJELMELAND,59.22098,6.11915,
42,2017,21016,HUSFJORD,0.11,0.29,0.19,HAMMERFEST,70.54951,22.95588,9.2
42,2017,34397,HYSENESET,0.44,6.86,4.25,GULEN,60.86148,4.964867,13.7
42,2017,11251,HYSJORDA,0.14,0.08,0.06,BØ I NORDLAND,68.78958,14.627,11
42,2017,18936,IGERØY Ø,0.16,0.05,0.01,VEGA,65.68622,12.13853,11.1
42,2017,27095,IHLHOLMEN,0.14,0.97,0.1,VINDAFJORD,59.7215,5.586633,13.5
42,2017,12397,ILSØYA,,,,FRØYA,63.66418,8.431683,
42,2017,10240,ILSØYA Ø,,,,HITRA,63.65197,8.88687,
42,2017,12115,ILSVÅG,,,,VINDAFJORD,59.51703,5.81015,
42,2017,29756,INDRE BRINGENES,0.05,0.36,0.98,BERG,69.48227,17.57155,10.4
42,2017,10768,INDRE KÅRVIK I,,,,TROMSØ,69.8674,18.91857,
42,2017,33057,INDRE LOKKARFJORD,,,,ALTA,70.21558,22.62658,
42,2017,13236,INDRE OPPEDAL,0.05,0.58,0.25,GULEN,61.06788,5.563833,13.2
42,2017,12599,INDRE SKJERVØY,0,0.03,0.01,OSEN,64.2858,10.30905,11.31
42,2017,11957,INDRE SLETTAVIKNESET,,,,SANDNES,58.9542,5.943617,13.5
42,2017,11405,INNERBROKLØYSA,0.09,0.13,0.09,SORTLAND,68.63071,15.48332,10
42,2017,12634,INNERNESSET,,,,FLATANGER,64.46735,10.73542,
42,2017,13654,INSTEFJORD,,,,GULEN,60.98783,5.483183,
42,2017,12224,ISANE,1.05,8.75,0.12,BREMANGER,61.87653,5.722767,12.6
42,2017,24295,ISBERGAN,0,0,0,MELØY,66.81468,13.67818,11
42,2017,10876,ISTERVIKA,0.01,0.04,0,BRØNNØY,65.44688,12.56175,11.41
42,2017,14245,JAKOBSTEINSVIKA,,,,LEKA,65.11265,11.79287,
42,2017,36137,JEKTEBERGET,,,,IBESTAD,68.85322,17.06575,
42,2017,19977,JEKTHOLMEN,0.42,1.01,0.72,ÅFJORD,63.99495,9.928317,11
42,2017,11269,JEKTVIKA I,,,,SØRFOLD,67.53132,15.44357,
42,2017,10885,JEKTVIKA II,0.26,0.85,0.01,SØMNA,65.31274,12.4022,10.66
42,2017,27176,JENNSKARBOTN,,,,BØ I NORDLAND,68.78313,14.64353,
42,2017,33197,JERNELVA,0,0.07,0.02,KVALSUND,70.44928,23.63865,7.6
42,2017,26495,JEVIK,0.02,0.06,0,BALLANGEN,68.41264,16.52693,10.5
42,2017,11665,JIBBERSHOLMANE,0.16,0.8,0.32,RADØY,60.75253,4.884617,12.4
42,2017,30036,JØRSTADSKJERA,0.02,0.28,0.18,FINNØY,59.29632,5.936933,14
42,2017,25736,JOSOMMARSET,0,0,0,TYSFJORD,67.92365,16.21152,10
42,2017,13783,JURNESET,,,,ØKSNES,68.89767,15.0063,
42,2017,11225,JUVÅGEN,0.36,0.4,0.12,ØKSNES,68.91838,14.98118,10.8
42,2017,12260,JUVIKA,0,0,0,MIDSUND,62.66477,6.696767,12.8
42,2017,29656,JUVIKA,0.07,2.47,1.97,SOLUND,61.10477,5.018483,13
42,2017,13242,JUVIKA B,0.34,3.43,0.11,BREMANGER,61.89568,5.6331,13.37
42,2017,15657,KÅGEN,0.03,0.05,0.03,SKJERVØY,69.94662,20.75277,9.4
42,2017,12348,KÅHOLMEN,0.28,2.03,0.21,HITRA,63.61718,8.994133,12.21
42,2017,13220,KALHAG,0,0,0.01,STRAND,58.97472,5.93595,14.9
42,2017,22915,KALSØYFLU,0.3,1.08,0.15,AUSTEVOLL,60.03818,5.114417,13
42,2017,34797,KALVHAGAN II,,,,NÆRØY,64.95078,12.0567,
42,2017,27996,KALVHODET,,,,VÅGAN,68.33881,15.23658,
42,2017,36217,KALVHYLLA,0,0.02,0,VEVELSTAD,65.74827,12.54053,11
42,2017,29576,KALVIK,,,,SØRFOLD,67.51317,15.57043,
42,2017,15118,KALVØYA,,,,LURØY,66.39365,12.79975,
42,2017,12371,KALVØYA,,,,HITRA,63.65148,8.7472,
42,2017,10087,KALVØYA N,0,0,0,ASKVOLL,61.31937,4.707167,12.9
42,2017,31517,KAMHOLMEN,,,,FRØYA,63.76242,8.882933,
42,2017,10759,KARANES,0.02,0.12,1.15,KARLSØY,70.06638,19.30532,10.4
42,2017,36817,KARISKJÆRET,0.3,0.94,0,BODØ,67.38345,14.38197,11
42,2017,10560,KÅRVIK,,,,TROMSØ,69.86523,18.92509,
42,2017,10804,KARVIKA,,,,KVÆNANGEN,69.85198,21.82898,
42,2017,31757,KASTEBERGET,0.32,0.68,0.02,IBESTAD,68.79125,16.91402,10.4
42,2017,16281,KASTEVIKA,,,,BØMLO,59.89542,5.103917,
42,2017,12872,KATTHOLMEN,0.14,0.25,0,KRISTIANSUND,63.05533,7.695317,13.2
42,2017,14042,KATTHOLMEN,0.13,0.62,0.27,FRØYA,63.87097,8.679017,12.9
42,2017,30437,KATTHOLMEN II,0,0.14,0.01,FRØYA,63.86478,8.676583,12.9
42,2017,16736,KÅVIKA,,,,SKJERVØY,69.95783,20.69315,
42,2017,13225,KILANESET,0.32,3.67,0.18,SULDAL,59.31335,6.2672,14
42,2017,31477,KILAVÅGEN SJØ,,,,SULDAL,59.31797,6.2872,
42,2017,13279,KILVÅGEN Y,,,,VEVELSTAD,65.70821,12.58882,
42,2017,13297,KINES,,,,SØRFOLD,67.44881,15.48797,
42,2017,12660,KIPHOLMEN,,,,NÆRØY,64.79387,11.68953,
42,2017,31917,KIRKENESET,,,,HAMMERFEST,70.71336,23.82743,
42,2017,13573,KISTVIKA,0.05,0.37,0,HEMNE,63.38117,9.164317,12.5
42,2017,11913,KJEAHOLA,0.34,1.23,0.41,FINNØY,59.2933,6.0729,13.14
42,2017,33577,KJEHOLMEN II,0,0,0,FARSUND,58.06008,6.885683,13.8
42,2017,23755,KJEIPRØD,0.39,0.41,0,LAVANGEN,68.78529,17.64295,9.9
42,2017,11173,KJELDBERGVIKA,,,,VÅGAN,68.22117,14.5218,
42,2017,13687,KJELDHOLMEN,,,,VIKNA,64.96554,11.17046,
42,2017,10409,KJELNESET,0,0.01,0.01,FOSNES,64.64391,11.38852,11.37
42,2017,13009,KJEØYA N,,,,VESTVÅGØY,68.08683,13.58528,
42,2017,11652,KJEPPEVIKHOLMEN,,,,MELAND,60.54283,5.0378,
42,2017,18275,KJERINGÅ,0,0.07,0.05,FINNØY,59.19205,5.870067,12.4
42,2017,36297,KJERINGEHOLMEN,,,,ASKVOLL,61.38997,4.98405,
42,2017,11112,KJERKVIKA,0.42,0.17,0.11,GILDESKÅL,67.10786,14.26898,10
42,2017,11689,KJERRINGNESET,,,,GULEN,60.96018,5.106783,
42,2017,12294,KJERSTAD,,,,HARAM,62.62237,6.224883,
42,2017,26135,KJØRSVIKGRUNN,0,0.12,0.02,HEMNE,63.45757,9.076,12.7
42,2017,27015,KJØSEN,0,0,0,LOPPA,70.14118,22.24503,9.6
42,2017,32257,KJØTTA V,0.4,0.95,0,HARSTAD,68.8658,16.67022,9.8
42,2017,32577,KLAMMERHOLMEN,,,,AUSTEVOLL,60.08165,5.168567,
42,2017,10723,KLAUVNES,,,,SKJERVØY,69.89972,20.7343,
42,2017,24455,KLAVELANDET,0.2,0.7,0.03,FLORA,61.60395,5.186533,12.4
42,2017,10828,KLEPPENES N,0,0,0.02,HAMMERFEST,70.53805,23.55853,7.8
42,2017,12215,KLEPPENESET,0.1,0.18,0,GLOPPEN,61.78593,5.977233,12.4
42,2017,10206,KLEVEN,,,,AVERØY,63.0693,7.60185,
42,2017,36037,KLIPEN,,,,LEIRFJORD,66.1336,12.85198,
42,2017,29476,KLOKKARDALEN,0.26,0.73,1.64,TROMSØ,69.70953,18.36398,9.2
42,2017,10724,KLOKKSTEIN,0.02,0,0.01,NORDREISA,69.81612,20.71782,9.3
42,2017,19755,KLUBBEN,,,,SØMNA,65.3523,12.43795,
42,2017,12980,KLUBBEN,0.4,4.7,0.5,SOLUND,61.17572,5.0051,13.3
42,2017,33998,KLUBBEN,0,0,0,HASVIK,70.66345,22.62173,9.6
42,2017,11829,KLUBBENES,,,,ASKVOLL,61.3208,4.94105,
42,2017,13339,KLUNGERVIKNESET,0,0.02,0,BØMLO,59.74668,5.3424,13
42,2017,18755,KLUNGSET,0.01,0.02,0.02,NÆRØY,64.74997,11.39418,10.9
42,2017,11534,KLUNGSHOLMEN,0.38,2.24,0.46,BØMLO,59.59678,5.161567,13.2
42,2017,11763,KNAPPEN,0.33,0.5,0.03,ØYGARDEN,60.5735,4.818517,12.84
42,2017,13567,KNAPPEN SOLHEIM,0,0,0,MASFJORDEN,60.88533,5.4616,13
42,2017,10113,KOBBAVIKA,,,,FINNØY,59.12232,5.934433,
42,2017,32598,KOKELV,0.13,0.4,0.51,KVALSUND,70.6381,24.5791,7.5
42,2017,13764,KOKVIKA,0.44,0.84,0.04,LURØY,66.41282,12.95687,10.6
42,2017,11575,KOLØY N,,,,FITJAR,59.8616,5.288267,
42,2017,11201,KOLVIKODDEN Ø,,,,VESTVÅGØY,68.08817,13.68965,
42,2017,29557,KOMAGNES,0,0.01,0.01,KVALSUND,70.482,23.63353,7.8
42,2017,12841,KORMESET,,,,RAUMA,62.61562,7.2765,
42,2017,12855,KORNSTAD,0.1,0.26,0.01,AVERØY,62.96038,7.45015,13.5
42,2017,19195,KORSHOLMAN,0,0.18,0.06,HITRA,63.59722,8.51575,12.63
42,2017,20316,KORSNES,0.44,1.2,0.04,HADSEL,68.33148,14.94822,10.4
42,2017,36797,KORSNES,0.04,0.03,0.01,KARLSØY,69.98692,19.93163,9.79
42,2017,10224,KORSNESET,,,,HALSA,63.14268,8.225383,
42,2017,32097,KORSNESET 2,,,,HALSA,63.14123,8.21375,
42,2017,11809,KRABBESTIG,0,0.19,0.02,VÅGSØY,61.89457,5.0616,12.67
42,2017,30297,KRABBHOLMEN,0.31,1.29,0.16,ÅFJORD,63.94438,9.880667,10.9
42,2017,33177,KRABBHOLMEN II,0.34,0.91,0.12,ÅFJORD,63.94,9.886633,11
42,2017,13803,KRÆMARVIKA,,,,TROMSØ,69.69965,18.6517,
42,2017,12476,KRÅKA NØ,,,,SMØLA,63.47682,8.060967,
42,2017,34037,KRÅKÅSEN,0.77,1.46,0,STEIGEN,67.73985,14.89682,10
42,2017,16055,KRÅKEBERGET,0.2,0.31,4.1,MÅSØY,70.83325,25.25433,7.7
42,2017,11719,KRÅKENES,0,0.47,0.2,SOLUND,61.05835,4.921317,13
42,2017,10614,KRÅKEVIK,0.01,0.05,0.01,ALTA,70.26263,23.30475,8.4
42,2017,21676,KRÅKHOLMEN,0.19,0.99,0.08,FLATANGER,64.60255,10.85407,12
42,2017,12239,KRÅKNES,,,,AUKRA,62.83145,6.962733,11.99
42,2017,25935,KRÅKØY SLAKTERI,,,,ROAN,64.14815,10.15912,
42,2017,12652,KRÅKØYA,,,,VIKNA,65.00378,11.04237,
42,2017,14040,KRIGSHOLMEN,,,,AUSTEVOLL,60.08138,5.124117,
42,2017,11633,KROSSHOLMEN,0.2,1.08,0.12,BØMLO,59.7879,5.100533,13.24
42,2017,14681,KUNAKKEN,,,,VÅGAN,68.30505,15.13407,
42,2017,13222,KUNES,0.18,1.3,0.09,FINNØY,59.21137,5.9532,12.5
42,2017,13595,KUNESET,,,,SORTLAND,68.71447,15.03483,
42,2017,32518,KUØYNA,0.18,1.48,0.24,GULEN,60.99698,4.897467,12.8
42,2017,10837,KUVIKA,,,,HAMMERFEST,70.66644,23.16433,
42,2017,32657,KVALNESBUKTA,,,,BODØ,67.23898,14.8369,
42,2017,18217,KVALØY Ø,,,,KARMØY,59.39663,5.171083,
42,2017,22775,KVALØYA,,,,VIKNA,65.00191,11.05862,
42,2017,19356,KVALROSSKJÆRET,0.09,0.29,0.06,FLATANGER,64.53883,10.87705,11.8
42,2017,11074,KVALVIKA,0,0.01,0,RØDØY,66.66908,13.39163,10.79
42,2017,13831,KVAMME,,,,OSTERØY,60.51833,5.3811,
42,2017,12213,KVANGARDSNES,0,0.38,0.08,VOLDA,62.14532,5.94545,13.2
42,2017,20576,KVANNTONESET,,,,LAVANGEN,68.81237,17.52025,
42,2017,21337,KVEITHOLMEN,0.02,1.64,0,LURØY,66.3242,12.64758,11.2
42,2017,35377,KVEITSKJERET,,,,FRØYA,63.82503,8.444633,
42,2017,15860,KVENBUKTA V,,,,TORSKEN,69.23299,17.08938,
42,2017,32217,KVERNANESET,,,,SVEIO,59.68532,5.4311,
42,2017,24975,KVERNAVIKA,0.01,0.18,0.02,TYSNES,60.06928,5.351183,12.4
42,2017,28196,KVERNES,,,,BALLANGEN,68.39288,16.91392,
42,2017,11714,KVERNHUSVIKA,,,,SOLUND,61.0678,4.94225,
42,2017,10041,KVIKSHOLMEN,0,0.05,0,AUSTEVOLL,60.05432,5.090733,13
42,2017,36457,KVINGRA,0.39,1.27,0.01,LEKA,65.20317,11.569,11.6
42,2017,35997,KVITEBERG,0.03,0.2,0.34,KVÆNANGEN,69.95387,21.88035,8.35
42,2017,13813,KVITELV,,,,LEBESBY,70.62917,27.12332,
42,2017,11775,KVITESKJERET,0,0.05,0.05,ASKVOLL,61.46782,5.2203,13
42,2017,30216,KVITFLOGET,0,0,0,TRANØY,69.14508,17.6465,9
42,2017,12727,KVITNESET,,,,NÆRØY,64.96803,11.66516,
42,2017,35777,KVITSKJÆRET,,,,HERØY I NORDLAND,66.1008,12.15733,
42,2017,11803,KYRAVIKA,0.07,0.5,0.09,FJALER,61.31643,5.1563,13.8
42,2017,20595,KYRHOLMEN S,0.07,1.26,0.12,AUSTEVOLL,60.16158,5.207633,12.6
42,2017,30076,KYRØYENE,0.09,0.14,0,VIKNA,64.76402,10.80663,11.3
42,2017,13234,KYSNES,,,,JONDAL,60.19877,6.09685,
42,2017,34657,LABERGET,,,,MASFJORDEN,60.74992,5.298833,
42,2017,10989,LABUKTA V,0,0.13,0.17,HERØY I NORDLAND,66.01325,12.35057,11
42,2017,15460,LAHOLMEN,,,,NORDKAPP,70.89355,25.55705,
42,2017,10080,LAKSEVIKA,,,,MELAND,60.53015,5.11575,
42,2017,10898,LAMHOLMEN,0.47,0.3,0.05,BRØNNØY,65.47093,12.1338,11.1
42,2017,12993,LAMØYA,,,,FRØYA,63.73259,8.856378,
42,2017,34457,LANGÅS,0.15,0.17,0,KARLSØY,70.01058,19.66662,10.4
42,2017,11928,LANGAVIKA,,,,HJELMELAND,59.23207,6.008317,
42,2017,11791,LANGERÅA,0,0.4,0.02,FLORA,61.63175,4.863617,13
42,2017,16497,LANGEVÅGEN,,,,BØMLO,59.61327,5.245267,
42,2017,24715,LANGHOLMEN,0,0.03,0.15,FINNØY,59.09728,5.835917,12.99
42,2017,11625,LANGHOLMEN,,,,SUND,60.21533,5.062659,
42,2017,11116,LANGHOLMEN,0.29,1.7,0.35,GILDESKÅL,67.05783,14.02533,10.3
42,2017,34637,LANGHOLMEN N,,,,HADSEL,68.66638,14.91472,
42,2017,26295,LANGØY,0,8.08,2.2,LINDÅS,60.77913,5.1608,13.43
42,2017,12380,LANGØYA KVALØYA,0.08,0.2,0.05,FRØYA,63.79152,8.6066,13.3
42,2017,13002,LANGØYA NNV,,,,HERØY I NORDLAND,66.06081,12.24232,
42,2017,11238,LANGØYHOVDEN,0.03,0.02,0,ØKSNES,68.80405,14.8663,10.8
42,2017,13055,LANGØYNA Ø,0,0.01,0.06,TYSVÆR,59.2983,5.713333,12.4
42,2017,20559,LANGSKJÆRA,0.09,0.91,0.08,FRØYA,63.8225,8.75505,12.1
42,2017,33557,LANGSKJÆRA II,0.05,0.5,0.02,FRØYA,63.82245,8.74075,12.1
42,2017,28036,LANGSKJÆRAN,0.1,0.31,0.05,GILDESKÅL,67.11839,13.89842,11.16
42,2017,37297,LARSTANGEN,,,,KARLSØY,70.08445,20.09037,
42,2017,15957,LATVIKA,0.03,0.03,0.06,UNJARGGA-NESSEBY,70.0645,29.0347,5.7
42,2017,28476,LAUKSUND KAI,,,,SKJERVØY,70.10519,20.75467,
42,2017,11438,LAUPLANDSHOLMEN,0.02,0.08,0,BOKN,59.17973,5.472633,12.5
42,2017,33777,LAUSKLUBBEN,0.08,0.23,0.13,UNJARGGA-NESSEBY,70.02435,29.29218,6.4
42,2017,19355,LÅVA,0.2,0.43,0.31,FINNØY,59.29677,5.9888,13.76
42,2017,11350,LAVIKA,,,,TORSKEN,69.25753,17.0887,
42,2017,13340,LEIHOLMANE,0.12,0.3,0.42,GULEN,60.98222,4.875017,13.1
42,2017,12744,LEIKVANGBUKTA SJØ,,,,BJUGN,63.86135,9.856467,
42,2017,26675,LEIRHOLMEN,0,0.67,0.29,LURØY,66.3565,12.53012,10.4
42,2017,30857,LEIRVIK,0.74,0.49,0.02,GILDESKÅL,67.0267,14.12628,11.4
42,2017,13699,LEIRVIKA,0.12,0.84,2.3,MASFJORDEN,60.74215,5.344317,15.2
42,2017,12870,LEITE,0.17,0.87,0.01,AVERØY,63.03598,7.678117,13.1
42,2017,19098,LEIVSETHAMRAN,,,,FAUSKE,67.22733,15.35102,9.3
42,2017,34257,LEKAFJORDEN II,,,,LEKA,65.07878,11.72403,
42,2017,23056,LEKANGSUND II,0.09,0.14,0.02,TRANØY,69.03788,17.26418,9.2
42,2017,14086,LELANDSHOLMEN,0.35,6.12,0.55,BØMLO,59.72853,5.153067,13.4
42,2017,35977,LIAN,0,0,0,RØDØY,66.55785,13.52623,11.29
42,2017,10990,LILLE ÅSVÆR,0.23,0.28,0.05,DØNNA,66.22988,12.31753,11.4
42,2017,36497,LILLE DJUPFEST,,,,LØDINGEN,68.47665,16.09135,
42,2017,10840,LILLE KUFJORD,,,,ALTA,70.34652,22.97492,
42,2017,13317,LILLE KVALFJORD,0.11,0.17,0.01,ALTA,70.30338,22.93798,8.9
42,2017,10262,LILLE KVITHOLMEN,,,,NÆRØY,65.01145,11.6139,
42,2017,10823,LILLE SKOGNES,,,,LOPPA,70.13323,22.44297,
42,2017,12392,LILLE TORSØY,0,0.07,0.02,HITRA,63.60563,8.48855,12.63
42,2017,29056,LILLE TORSØY II,0,0,0,HITRA,63.60803,8.494633,12.63
42,2017,28396,LINDARHOLMEN,0,0.4,0,TYSNES,60.08403,5.638667,13.7
42,2017,12212,LINDENESET,,,,GLOPPEN,61.80082,5.982733,
42,2017,12966,LINDVIK,0.24,0.4,0.13,VINDAFJORD,59.47407,5.976433,13.01
42,2017,29996,LINESVIKA,,,,RØDØY,66.53785,13.3251,
42,2017,14076,LISMÅSØY,0,0.01,0,BRØNNØY,65.4933,12.16922,11
42,2017,35317,LITJEVIKA,0.05,0.12,0.06,DYRØY,69.00265,17.44057,9.49
42,2017,14039,LITLE LUNNØY,,,,AUSTEVOLL,60.02005,5.169533,
42,2017,11410,LITLEØYA,0,0,0,SORTLAND,68.61166,15.38108,8.53
42,2017,13876,LITLETVEITHOLANE,0,0.01,0.01,OSTERØY,60.47978,5.443633,11.93
42,2017,12022,LJONESBJØRGENE,0,0.01,0.01,KVAM,60.2564,6.16585,12.4
42,2017,14435,LJØSØY N,0.33,1.5,0,ØYGARDEN,60.56513,4.878417,13.3
42,2017,28996,LODDETÅ,0.14,0.14,0.04,SVEIO,59.69164,5.54298,14
42,2017,16216,LØNSKOG,0.2,0.17,0.43,ØKSNES,68.86298,15.09238,10.36
42,2017,13549,LØYPINGNESET,0,0.07,0,BREMANGER,61.81953,5.247667,8.1
42,2017,36757,LUBBEN,0.01,0.01,0.31,KARLSØY,69.93671,19.83218,10.17
42,2017,14043,LYBERGSVIKA,,,,RAUMA,62.64158,7.448583,
42,2017,10292,LYKLINGHOLMEN N,0.27,3.33,0.37,BØMLO,59.71453,5.15405,12.78
42,2017,12978,LYNGHOLMEN,1.03,8.5,0.17,GULEN,61.01693,5.007033,13.4
42,2017,33337,LYNGNES,0.05,0.15,0,FUSA,60.1197,5.720917,14
42,2017,32057,LYNGØY,0.05,0.18,0.04,VIKNA,64.81865,10.93522,11
42,2017,12385,LYNGVÆR Ø II,0,0.2,0.1,FRØYA,63.80621,8.567418,12.9
42,2017,12633,LYRNESSET,0.19,4.56,0.24,FLATANGER,64.5256,10.74813,11.4
42,2017,12127,MÆLEN,0.15,0.26,0,KVINNHERAD,59.69998,5.722917,14.3
42,2017,35477,MAKRELLSKJÆRET,0.28,2.4,0.09,FLATANGER,64.54919,10.7341,11.9
42,2017,10232,MANNBRUHOLMEN,0.03,0.3,0.06,FRØYA,63.8473,8.53675,12
42,2017,12370,MÅØYDRAGA,0,0.08,0.03,FRØYA,63.67696,8.75625,12.9
42,2017,12134,MARADALEN,0.12,0.24,0,KVINNHERAD,59.76077,5.686767,13.6
42,2017,32977,MÅREN,0.46,1.78,0.42,HØYANGER,61.15267,6.1167,11.8
42,2017,13550,MARØY NØ,,,,BREMANGER,61.84793,5.295383,
42,2017,10611,MARØYA,0.03,0.08,0.19,LOPPA,70.24958,21.70663,9.4
42,2017,13685,MARØYA,,,,NÆRØY,64.85477,11.2481,
42,2017,15516,MÅRØYFJORD,,,,LEBESBY,70.73724,27.31718,
42,2017,11807,MARØYTÅA,0,0,0.07,FLORA,61.50677,5.118367,12.5
42,2017,10814,MÅRSANJARGA,0.04,0.24,0.01,ALTA,70.24095,23.28445,7.8
42,2017,13139,MARTNESVIKA,0.2,0.21,0,STEIGEN,67.76622,15.58098,10.4
42,2017,22555,MASTERHOLMAN,,,,ROAN,64.16123,10.0496,
42,2017,10137,MATLAND,,,,FUSA,60.26408,5.6591,
42,2017,21915,MATLØYSO,0.15,1.06,0.14,FITJAR,59.95238,5.283167,13.9
42,2017,36117,MATVIKA,,,,SØRFOLD,67.528,15.35968,10.75
42,2017,10447,MEFALDSKJÆRET,0.09,0.1,0,ALSTAHAUG,65.85145,12.2872,10.6
42,2017,31637,MELKØYA,,,,HERØY I NORDLAND,66.08231,12.20117,
42,2017,28956,MELØYSJØEN,0,0.01,0,MELØY,66.81998,13.46147,11.4
42,2017,12904,MERRABERGET,,,,NESSET,62.7838,8.27825,
42,2017,21397,MIDT FEMRIS,0.01,0.08,0.04,GILDESKÅL,67.03316,13.96735,11.4
42,2017,13541,MIDTFLUA,0.2,0.35,0,TYSNES,60.07627,5.466533,12.8
42,2017,34277,MIKKELSØYA,,,,BØ I NORDLAND,68.65618,14.72993,
42,2017,29596,MISJONA,0.22,0.16,0,NORDKAPP,70.88541,25.49512,6.6
42,2017,10078,MJÅNES,0.3,6.9,0.7,GULEN,60.99773,5.0304,13.8
42,2017,12047,MJÅNESET,0.4,2.9,0.1,FUSA,60.176,5.7244,13.5
